  0.13182465E+004  0.99998659E-099
  0.13191256E+004  0.99998685E-099
  0.13200052E+004  0.99998874E-099
  0.13208855E+004  0.99998603E-099
  0.13217664E+004  0.99998546E-099
  0.13226478E+004  0.99998881E-099
  0.13235298E+004  0.99998391E-099
  0.13244125E+004  0.99999210E-099
  0.13252957E+004  0.99999172E-099
  0.13261795E+004  0.99998231E-099
  0.13270638E+004  0.99997891E-099
  0.13279488E+004  0.99998080E-099
  0.13288344E+004  0.99998717E-099
  0.13297205E+004  0.99998400E-099
  0.13306073E+004  0.99999040E-099
  0.13314946E+004  0.99998934E-099
  0.13323826E+004  0.99998194E-099
  0.13332711E+004  0.99997598E-099
  0.13341602E+004  0.99996759E-099
  0.13350499E+004  0.99997480E-099
  0.13359402E+004  0.10000061E-098
  0.13368311E+004  0.99997668E-099
  0.13377226E+004  0.99997944E-099
  0.13386147E+004  0.99997725E-099
  0.13395073E+004  0.99993675E-099
  0.13404006E+004  0.99994813E-099
  0.13412945E+004  0.99995225E-099
  0.13421889E+004  0.99998461E-099
  0.13430840E+004  0.99997461E-099
  0.13439797E+004  0.99992278E-099
  0.13448759E+004  0.99996075E-099
  0.13457728E+004  0.99992631E-099
  0.13466702E+004  0.10000322E-098
  0.13475683E+004  0.99993926E-099
  0.13484669E+004  0.99985495E-099
  0.13493662E+004  0.99990793E-099
  0.13502660E+004  0.99986958E-099
  0.13511665E+004  0.99983204E-099
  0.13520675E+004  0.99974758E-099
  0.13529692E+004  0.99965230E-099
  0.13538714E+004  0.99979484E-099
  0.13547743E+004  0.99956307E-099
  0.13556777E+004  0.99978719E-099
  0.13565818E+004  0.99923965E-099
  0.13574864E+004  0.99936374E-099
  0.13583917E+004  0.99895444E-099
  0.13592976E+004  0.99887934E-099
  0.13602040E+004  0.99984207E-099
  0.13611111E+004  0.99968608E-099
  0.13620188E+004  0.99916360E-099
  0.13629271E+004  0.99951181E-099
  0.13638360E+004  0.99916227E-099
  0.13647455E+004  0.99802732E-099
  0.13656556E+004  0.99780160E-099
  0.13665663E+004  0.99889255E-099
  0.13674776E+004  0.99981174E-099
  0.13683895E+004  0.99699957E-099
  0.13693020E+004  0.99615532E-099
  0.13702152E+004  0.99617282E-099
  0.13711289E+004  0.99449163E-099
  0.13720433E+004  0.99555120E-099
  0.13729583E+004  0.99543649E-099
  0.13738738E+004  0.99463069E-099
  0.13747900E+004  0.99648805E-099
  0.13757068E+004  0.99382418E-099
  0.13766243E+004  0.99086881E-099
  0.13775423E+004  0.99712228E-099
  0.13784609E+004  0.99962477E-099
  0.13793802E+004  0.99637838E-099
  0.13803000E+004  0.98935199E-099
  0.13812205E+004  0.98564781E-099
  0.13821416E+004  0.97354287E-099
  0.13830633E+004  0.97054467E-099
  0.13839856E+004  0.95102649E-099
  0.13849086E+004  0.93964081E-099
  0.13858321E+004  0.90258873E-099
  0.13867563E+004  0.91291837E-099
  0.13876810E+004  0.90069998E-099
  0.13886064E+004  0.88557629E-099
  0.13895325E+004  0.89506254E-099
  0.13904591E+004  0.92638875E-099
  0.13913863E+004  0.93696285E-099
  0.13923142E+004  0.91864024E-099
  0.13932427E+004  0.87515474E-099
  0.13941718E+004  0.88042803E-099
  0.13951015E+004  0.81033483E-099
  0.13960319E+004  0.76786179E-099
  0.13969629E+004  0.96490203E-099
  0.13978944E+004  0.90753941E-099
  0.13988266E+004  0.84734438E-099
  0.13997595E+004  0.76709605E-099
  0.14006929E+004  0.61579236E-099
  0.14016270E+004  0.35730647E-099
  0.14025617E+004 -0.20568771E-099
  0.14034970E+004 -0.33016637E-099
  0.14044330E+004 -0.76915381E-099
  0.14053695E+004 -0.99956854E-099
  0.14063067E+004  0.68177204E-099
  0.14072446E+004 -0.12463319E-098
  0.14081830E+004 -0.12544102E-098
  0.14091221E+004 -0.39474303E-099
