# wavelength   photoabsorption photodissociation   photoionization
1.59407886e+03 0.00000000e+00 1.90000000e-19 0.00000000e+00
1.59514197e+03 0.00000000e+00 1.90000000e-19 0.00000000e+00
1.59620569e+03 0.00000000e+00 1.90000000e-19 0.00000000e+00
1.59727014e+03 0.00000000e+00 1.90000000e-19 0.00000000e+00
1.59833533e+03 0.00000000e+00 1.90000000e-19 0.00000000e+00
1.59940125e+03 0.00000000e+00 1.90000000e-19 0.00000000e+00
1.60046777e+03 0.00000000e+00 1.89888533e-19 0.00000000e+00
1.60153516e+03 0.00000000e+00 1.88839294e-19 0.00000000e+00
1.60260315e+03 0.00000000e+00 1.86777194e-19 0.00000000e+00
1.60367175e+03 0.00000000e+00 1.83816381e-19 0.00000000e+00
1.60474133e+03 0.00000000e+00 1.80069997e-19 0.00000000e+00
1.60581140e+03 0.00000000e+00 1.75654509e-19 0.00000000e+00
1.60688232e+03 0.00000000e+00 1.70683763e-19 0.00000000e+00
1.60795386e+03 0.00000000e+00 1.65274593e-19 0.00000000e+00
1.60902612e+03 0.00000000e+00 1.59542629e-19 0.00000000e+00
1.61009912e+03 0.00000000e+00 1.53604517e-19 0.00000000e+00
1.61117285e+03 0.00000000e+00 1.47577385e-19 0.00000000e+00
1.61224731e+03 0.00000000e+00 1.41578841e-19 0.00000000e+00
1.61332251e+03 0.00000000e+00 1.35726976e-19 0.00000000e+00
1.61439832e+03 0.00000000e+00 1.30140976e-19 0.00000000e+00
1.61547485e+03 0.00000000e+00 1.24939183e-19 0.00000000e+00
