# wavelength   photoabsorption photodissociation   photoionization
1.33238257e+03 0.00000000e+00 1.07492747e-17 0.00000000e+00
1.33327112e+03 0.00000000e+00 1.10985254e-17 0.00000000e+00
1.33416016e+03 0.00000000e+00 1.14258674e-17 0.00000000e+00
1.33504993e+03 0.00000000e+00 1.17253291e-17 0.00000000e+00
1.33594019e+03 0.00000000e+00 1.19907430e-17 0.00000000e+00
1.33683105e+03 0.00000000e+00 1.22160432e-17 0.00000000e+00
1.33772266e+03 0.00000000e+00 1.23951163e-17 0.00000000e+00
1.33861475e+03 0.00000000e+00 1.25217535e-17 0.00000000e+00
1.33950732e+03 0.00000000e+00 1.25897935e-17 0.00000000e+00
1.34040063e+03 0.00000000e+00 1.25961277e-17 0.00000000e+00
1.34129456e+03 0.00000000e+00 1.25607928e-17 0.00000000e+00
1.34218884e+03 0.00000000e+00 1.24914057e-17 0.00000000e+00
1.34308398e+03 0.00000000e+00 1.23913621e-17 0.00000000e+00
1.34397974e+03 0.00000000e+00 1.22641246e-17 0.00000000e+00
1.34487585e+03 0.00000000e+00 1.21132000e-17 0.00000000e+00
1.34577283e+03 0.00000000e+00 1.19419822e-17 0.00000000e+00
1.34667017e+03 0.00000000e+00 1.17540540e-17 0.00000000e+00
1.34756836e+03 0.00000000e+00 1.15528178e-17 0.00000000e+00
1.34846692e+03 0.00000000e+00 1.13419014e-17 0.00000000e+00
1.34936621e+03 0.00000000e+00 1.11247537e-17 0.00000000e+00
1.35026599e+03 0.00000000e+00 1.09049803e-17 0.00000000e+00
1.35116650e+03 0.00000000e+00 1.06860833e-17 0.00000000e+00
1.35206750e+03 0.00000000e+00 1.04716976e-17 0.00000000e+00
1.35296924e+03 0.00000000e+00 1.02653561e-17 0.00000000e+00
1.35387146e+03 0.00000000e+00 1.00707193e-17 0.00000000e+00
1.35477429e+03 0.00000000e+00 9.89137747e-18 0.00000000e+00
1.35567773e+03 0.00000000e+00 9.73096426e-18 0.00000000e+00
1.35658179e+03 0.00000000e+00 9.59312775e-18 0.00000000e+00
1.35748645e+03 0.00000000e+00 9.48153076e-18 0.00000000e+00
1.35839172e+03 0.00000000e+00 9.39985077e-18 0.00000000e+00
1.35929761e+03 0.00000000e+00 9.35177999e-18 0.00000000e+00
1.36020398e+03 0.00000000e+00 9.34044243e-18 0.00000000e+00
1.36111108e+03 0.00000000e+00 9.35279214e-18 0.00000000e+00
1.36201880e+03 0.00000000e+00 9.38111295e-18 0.00000000e+00
1.36292712e+03 0.00000000e+00 9.42407864e-18 0.00000000e+00
1.36383606e+03 0.00000000e+00 9.48035754e-18 0.00000000e+00
1.36474548e+03 0.00000000e+00 9.54860259e-18 0.00000000e+00
1.36565564e+03 0.00000000e+00 9.62748965e-18 0.00000000e+00
1.36656628e+03 0.00000000e+00 9.71564984e-18 0.00000000e+00
1.36747754e+03 0.00000000e+00 9.81174001e-18 0.00000000e+00
1.36838953e+03 0.00000000e+00 9.91441572e-18 0.00000000e+00
1.36930200e+03 0.00000000e+00 1.00222852e-17 0.00000000e+00
1.37021521e+03 0.00000000e+00 1.01340075e-17 0.00000000e+00
1.37112891e+03 0.00000000e+00 1.02481772e-17 0.00000000e+00
1.37204333e+03 0.00000000e+00 1.03634440e-17 0.00000000e+00
1.37295825e+03 0.00000000e+00 1.04783906e-17 0.00000000e+00
1.37387378e+03 0.00000000e+00 1.05916406e-17 0.00000000e+00
1.37479004e+03 0.00000000e+00 1.07018111e-17 0.00000000e+00
1.37570679e+03 0.00000000e+00 1.08074696e-17 0.00000000e+00
1.37662427e+03 0.00000000e+00 1.09072354e-17 0.00000000e+00
1.37754236e+03 0.00000000e+00 1.09996794e-17 0.00000000e+00
1.37846094e+03 0.00000000e+00 1.10833708e-17 0.00000000e+00
1.37938025e+03 0.00000000e+00 1.11569062e-17 0.00000000e+00
1.38030005e+03 0.00000000e+00 1.12193053e-17 0.00000000e+00
1.38122046e+03 0.00000000e+00 1.12760357e-17 0.00000000e+00
1.38214160e+03 0.00000000e+00 1.13293395e-17 0.00000000e+00
1.38306335e+03 0.00000000e+00 1.13795742e-17 0.00000000e+00
1.38398560e+03 0.00000000e+00 1.14271001e-17 0.00000000e+00
1.38490857e+03 0.00000000e+00 1.14722980e-17 0.00000000e+00
1.38583215e+03 0.00000000e+00 1.15155309e-17 0.00000000e+00
1.38675635e+03 0.00000000e+00 1.15571698e-17 0.00000000e+00
1.38768103e+03 0.00000000e+00 1.15975820e-17 0.00000000e+00
1.38860645e+03 0.00000000e+00 1.16371522e-17 0.00000000e+00
1.38953247e+03 0.00000000e+00 1.16762504e-17 0.00000000e+00
1.39045911e+03 0.00000000e+00 1.17152537e-17 0.00000000e+00
1.39138635e+03 0.00000000e+00 1.17545405e-17 0.00000000e+00
1.39231421e+03 0.00000000e+00 1.17944908e-17 0.00000000e+00
1.39324268e+03 0.00000000e+00 1.18354862e-17 0.00000000e+00
1.39417175e+03 0.00000000e+00 1.18779096e-17 0.00000000e+00
1.39510144e+03 0.00000000e+00 1.19221454e-17 0.00000000e+00
1.39603186e+03 0.00000000e+00 1.19685860e-17 0.00000000e+00
1.39696289e+03 0.00000000e+00 1.20176133e-17 0.00000000e+00
1.39789441e+03 0.00000000e+00 1.20696095e-17 0.00000000e+00
