# wavelength   photoabsorption photodissociation   photoionization
1.52953568e+02 2.67265000e-18 2.68189068e-18 0.00000000e+00
1.53055557e+02 2.67265000e-18 2.66991502e-18 0.00000000e+00
1.53157623e+02 2.66023000e-18 2.66521759e-18 0.00000000e+00
1.53259766e+02 2.66023000e-18 2.65980193e-18 0.00000000e+00
1.53361969e+02 2.63518000e-18 2.65053149e-18 0.00000000e+00
1.53464233e+02 2.63518000e-18 2.63513452e-18 0.00000000e+00
1.53566559e+02 2.55963000e-18 2.59353710e-18 0.00000000e+00
1.53668976e+02 2.55963000e-18 2.53496278e-18 0.00000000e+00
1.53771454e+02 2.47144000e-18 2.46960182e-18 0.00000000e+00
1.53874008e+02 2.39589000e-18 2.42162720e-18 0.00000000e+00
1.53976624e+02 2.39589000e-18 2.37564685e-18 0.00000000e+00
1.54079300e+02 2.32034000e-18 2.32851275e-18 0.00000000e+00
1.54182053e+02 2.23218000e-18 2.27492068e-18 0.00000000e+00
1.54284882e+02 2.23218000e-18 2.21874900e-18 0.00000000e+00
1.54387756e+02 2.14401000e-18 2.16304762e-18 0.00000000e+00
1.54490707e+02 2.14401000e-18 2.10557670e-18 0.00000000e+00
1.54593735e+02 2.05585000e-18 2.05307194e-18 0.00000000e+00
1.54696823e+02 1.99293000e-18 2.01590529e-18 0.00000000e+00
1.54799988e+02 1.99293000e-18 1.98577693e-18 0.00000000e+00
1.54903229e+02 1.94265000e-18 1.95993095e-18 0.00000000e+00
1.55006516e+02 1.94265000e-18 1.93868001e-18 0.00000000e+00
1.55109894e+02 1.90500000e-18 1.92268089e-18 0.00000000e+00
1.55213333e+02 1.90500000e-18 1.90607989e-18 0.00000000e+00
1.55316849e+02 1.90500000e-18 1.88102393e-18 0.00000000e+00
1.55420410e+02 1.85472000e-18 1.85632677e-18 0.00000000e+00
1.55524063e+02 1.85472000e-18 1.84296630e-18 0.00000000e+00
1.55627777e+02 1.82967000e-18 1.83149068e-18 0.00000000e+00
1.55731552e+02 1.82967000e-18 1.81051071e-18 0.00000000e+00
1.55835419e+02 1.79200000e-18 1.79243875e-18 0.00000000e+00
1.55939331e+02 1.79200000e-18 1.80255064e-18 0.00000000e+00
1.56043320e+02 1.84264000e-18 1.83500286e-18 0.00000000e+00
